TotalBsmtSF,LogSalePrice,BsmtHasBath,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtCond_Fa,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtFinType1_ALQ,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtScore,Id,MiscVal,MoSold,MiscFeature_Gar2,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Partial
1595,12.37370349,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,731,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
868,12.14153412,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.534085,732,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1153,12.31268238,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.208233,733,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,11.78600139,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.061059,734,400,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,11.58988651,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,735,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
880,12.00150548,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.25624,736,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11.44571672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,12.38797745,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,738,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200,12.09514108,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.439335,739,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
864,12.15477935,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,740,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,11.7905572,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.234562,741,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
912,11.86358234,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.087478,742,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1349,12.09514108,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,743,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,12.07254125,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.201577,744,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1337,12.10071213,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,745,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1142,12.61087086,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.109445,746,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952,12.37158708,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.297241,747,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1240,12.49117264,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.183226,748,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720,12.46997419,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,749,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11.49272276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,11.47729829,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.183226,751,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,11.99535161,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,752,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1479,12.28765263,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.362184,753,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,12.52634291,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.264137,754,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026,11.95761129,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.032294,755,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,12.05815252,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.297241,756,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866,12.26434155,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.284658,757,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,11.97603035,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-0.002051,758,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
744,12.09737323,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.220816,759,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1318,12.5776362,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.176022,760,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,11.75587164,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.057235,761,450,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1145,11.51292546,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,-0.014502,762,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,12.27932311,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.352425,763,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1252,12.72783821,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.345769,764,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1494,12.50617724,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.246517,765,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1498,12.48420426,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,766,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
980,12.18841771,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.297241,767,500,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983,11.98292909,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0.269344,768,1300,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1860,12.2869012,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.297241,769,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650,13.19561384,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.285759,770,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,11.81228904,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.278002,771,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836,11.53272809,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.25491,772,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1029,11.58058411,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,-0.056714,773,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
912,11.6483301,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.057235,774,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1935,12.88664104,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.19637,775,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1204,11.99535161,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.546668,776,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1614,12.30817787,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.284658,777,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
864,11.86709728,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.044131,778,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11.87756858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
975,11.81303006,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.362184,780,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1237,12.07823927,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.286104,781,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761,12.07767093,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.220816,782,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,12.13939851,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,783,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,12.01672647,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.278002,784,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742,11.75978554,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,785,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1372,11.99226042,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.057235,786,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,11.84222921,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.127678,787,1200,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
956,12.35879373,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,788,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,11.58896015,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,789,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,12.14153412,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.131975,790,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1145,11.98417831,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.297241,791,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,11.8968264,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.201577,792,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1117,12.50539916,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.278002,793,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1496,12.32385568,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.19637,794,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
712,12.17818744,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,795,500,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,12.04941884,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,796,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,11.87409031,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,797,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,11.60823564,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.054403,798,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1926,13.09190417,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.465036,799,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
731,12.07254125,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.21416,800,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,12.20607265,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.362184,801,400,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,11.60732614,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.076342,802,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,12.14950229,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.278002,803,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1734,13.27582754,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.536635,804,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
936,11.6784399,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.069686,805,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1417,12.33569641,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,806,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
980,11.81672692,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,-0.050058,807,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1324,12.31716669,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.103893,808,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024,11.98261655,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,-0.056714,809,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849,11.57119437,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,810,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,12.10625231,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.044131,811,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848,11.88103479,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.362184,812,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
540,10.93298196,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,-0.061921,813,54,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1442,11.9697172,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.057235,814,500,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
686,11.66134547,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.055994,815,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1649,12.32341114,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,816,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,11.8277362,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.054403,817,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1568,12.5098741,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,818,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010,11.9511804,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.019711,819,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1358,12.31940133,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.345769,820,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
798,12.11724143,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,821,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,11.44035477,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.100674,822,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847,12.32385568,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.280552,823,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
778,11.84581988,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,824,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1489,12.35707552,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.286104,825,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2078,12.86099861,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.534085,826,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
784,11.60367983,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.044131,827,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1454,12.14950229,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.297241,828,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,12.1281111,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.072408,829,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
600,11.90090526,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,830,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,12.01974307,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.063891,831,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,11.92503512,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,832,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941,12.37581542,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,833,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1516,12.02574909,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.057235,834,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1144,11.84904049,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.063891,835,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1067,11.75978554,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.203888,836,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1559,11.94145585,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.063891,837,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
483,11.51292546,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.061059,838,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1099,11.87756858,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,839,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,11.77912851,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.054403,840,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,11.8493977,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.054403,841,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,11.96718074,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,842,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127,12.07196966,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.007708,843,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800,11.85651517,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,844,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,11.94405832,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.005846,845,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1390,12.04941884,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.285759,846,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740,12.26904744,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.21416,847,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,11.80185676,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-0.073642,848,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,12.3883942,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,849,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,12.1388639,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,850,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848,11.78676213,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.278002,851,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1273,12.27839331,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.280552,852,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,12.00762171,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.057235,853,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127,11.97035031,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.014364,854,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1763,12.04355372,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0.011053,855,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1040,11.75194237,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.044131,856,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,11.89818787,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.439335,857,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,12.06681058,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,858,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090,11.9316358,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,859,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1054,12.4292162,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,-0.005875,860,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912,12.15451616,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,861,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1039,11.78676213,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,-0.005875,862,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,11.9316358,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.297241,863,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1148,11.79433792,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.061059,864,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1372,12.43153351,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.465036,865,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1002,11.90834024,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.061059,866,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1638,12.42480649,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.19637,867,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1040,11.76756768,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.044131,868,400,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12.03765399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,12.37158708,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,870,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,11.60367983,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,871,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804,12.20856953,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.297241,872,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,11.66134547,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,-0.061921,873,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,11.79810441,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.057235,874,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,11.10495723,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,875,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1184,12.6230611,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.284658,876,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1064,11.79244935,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.027468,877,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
