TotalBsmtSF,LogSalePrice,BsmtHasBath,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtCond_Fa,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtFinType1_ALQ,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtScore,Id,MiscFeature,MiscVal,MoSold,SaleType,SaleCondition
440,11.35627165,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,977,No Feature,0,8,WD,Normal
1241,12.20557252,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,978,No Feature,0,11,New,Partial
894,11.60823564,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.069686,979,No Feature,0,5,WD,Abnorml
1121,11.84222921,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.063891,980,No Feature,0,6,WD,Normal
944,12.0917835,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,-0.056714,981,No Feature,0,7,WD,Normal
1225,12.72486644,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,982,No Feature,0,7,WD,Normal
1266,11.98227263,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.19637,983,No Feature,0,3,WD,Normal
1128,12.45254202,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.264137,984,No Feature,0,5,WD,Normal
0,11.74403719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,985,No Feature,0,8,COD,Normal
1164,11.73606902,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.044131,986,No Feature,0,8,ConLD,Normal
485,11.66992921,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.183226,987,No Feature,0,6,WD,Normal
1930,12.887127,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.534085,988,No Feature,0,4,New,Partial
848,12.18075484,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.069686,989,No Feature,0,6,WD,Normal
770,12.19095901,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.286104,990,No Feature,0,8,New,Partial
1396,12.75995776,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,991,No Feature,0,6,WD,Normal
916,12.03171926,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.054403,992,No Feature,0,11,WD,Normal
822,12.1388639,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.017196,993,No Feature,0,7,WD,Normal
750,12.0662357,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,994,No Feature,0,8,New,Partial
1700,12.72932079,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.618267,995,No Feature,0,7,WD,Normal
747,11.70849225,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.044131,996,No Feature,0,8,WD,Abnorml
1050,11.82407989,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.063891,997,No Feature,0,1,COD,Normal
1442,12.1281111,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,998,No Feature,0,2,WD,Normal
1007,11.41861479,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.183226,999,No Feature,0,5,WD,Normal
1187,12.23563145,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.278002,1000,No Feature,0,2,WD,Normal
0,11.31447453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,No Feature,0,7,WD,Normal
691,11.36210258,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.100674,1002,No Feature,0,1,WD,Abnorml
1574,12.35449265,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.297241,1003,No Feature,0,7,WD,Normal
1680,11.82704253,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,1004,No Feature,0,6,WD,Normal
1346,12.10625231,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.297241,1005,No Feature,0,5,WD,Normal
985,11.91772368,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.361809,1006,No Feature,0,11,WD,Normal
1657,12.00456827,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.181949,1007,No Feature,0,3,WD,Normal
546,11.38509209,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.054403,1008,No Feature,0,8,WD,Normal
1710,12.3883942,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.52022,1009,No Feature,0,4,WD,Normal
1008,11.53272809,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,1010,No Feature,0,6,WD,Normal
720,11.81303006,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,1011,No Feature,0,8,WD,Normal
0,11.51292546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012,No Feature,0,5,WD,Normal
602,12.01370075,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.183226,1013,No Feature,0,8,WD,Normal
1022,11.35040654,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.044131,1014,No Feature,0,6,WD,Normal
1082,11.68855803,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,-0.188291,1015,No Feature,0,11,WD,Normal
810,12.3327053,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,1016,No Feature,0,11,WD,Normal
1504,12.22096126,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.362184,1017,No Feature,0,6,WD,Normal
1220,12.14153412,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.278002,1018,No Feature,0,8,COD,Abnorml
384,11.98292909,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,1019,No Feature,0,5,WD,Normal
1362,12.27134527,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.36884,1020,No Feature,0,4,WD,Normal
1132,12.07823927,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,1021,No Feature,0,6,WD,Normal
1199,12.17561344,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.278002,1022,No Feature,0,7,New,Partial
912,11.3736634,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.069686,1023,No Feature,0,3,WD,Normal
1346,12.16002871,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.374392,1024,No Feature,0,5,WD,Normal
1565,12.56723749,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.201577,1025,No Feature,0,5,COD,Abnorml
882,11.6307085,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.076342,1026,No Feature,0,3,WD,Normal
1268,12.02873863,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.063891,1027,No Feature,0,4,WD,Normal
1638,12.58819065,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.362184,1028,No Feature,0,4,New,Partial
768,11.56171563,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.063891,1029,No Feature,0,4,WD,Normal
672,11.6784399,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.061059,1030,No Feature,0,5,WD,Normal
686,11.98292909,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.005846,1031,No Feature,0,7,WD,Normal
824,12.19095901,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.032294,1032,No Feature,0,8,WD,Normal
1338,12.64432758,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.367736,1033,No Feature,0,11,WD,Abnorml
1654,12.34583459,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,1034,No Feature,0,2,WD,Normal
920,11.69316152,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.234562,1035,No Feature,0,6,WD,Normal
0,11.33857208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036,No Feature,0,1,WD,Normal
1620,12.66191396,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.618267,1037,No Feature,0,9,WD,Normal
1055,12.56723749,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,1038,No Feature,0,9,WD,Normal
546,11.48246626,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,1039,No Feature,0,5,WD,Normal
630,11.28978191,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.278002,1040,No Feature,0,4,WD,Normal
1134,11.9511804,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.063891,1041,No Feature,0,1,WD,Normal
800,12.06104687,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.032294,1042,No Feature,0,7,WD,Normal
1306,12.18586994,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.201577,1043,No Feature,0,8,WD,Normal
1475,12.47716791,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,1044,No Feature,0,5,WD,Normal
2524,12.53537639,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.21416,1045,No Feature,0,7,WD,Normal
0,11.84653647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1046,No Feature,0,6,WD,Normal
1992,13.22956799,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.540741,1047,No Feature,0,7,New,Partial
990,11.88448902,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,1048,No Feature,0,2,WD,Normal
0,11.65268741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1049,No Feature,0,11,WD,Normal
0,11.34922937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,No Feature,0,4,WD,Abnorml
1302,12.08099117,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.19637,1051,No Feature,0,8,New,Partial
1316,12.2067774,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.19637,1052,No Feature,0,10,New,Partial
816,12.01370075,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.063891,1053,No Feature,0,6,WD,Normal
1216,11.88103479,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,-0.069818,1054,No Feature,0,5,WD,Normal
1065,12.44901882,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.345769,1055,No Feature,0,11,WD,Normal
1193,12.10071213,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.21416,1056,No Feature,0,5,COD,Abnorml
1364,12.13269518,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.278002,1057,No Feature,0,6,WD,Normal
973,12.42118403,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.297241,1058,No Feature,0,1,WD,Normal
1104,12.72188581,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.534085,1059,No Feature,0,7,WD,Normal
854,12.30138283,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-0.002051,1060,No Feature,0,3,WD,Normal
1338,12.27139211,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.345769,1061,No Feature,0,4,WD,Normal
894,11.30220443,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,1062,Shed,560,8,ConLD,Normal
662,11.40756495,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,1063,No Feature,0,9,WD,Normal
1103,11.6127708,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.054403,1064,No Feature,0,7,WD,Normal
1154,11.94470788,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.000781,1065,No Feature,0,11,WD,Normal
1306,12.70076889,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.618267,1066,No Feature,0,4,WD,Normal
799,12.08953883,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,1067,No Feature,0,5,WD,Normal
780,12.03112384,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.103893,1068,No Feature,0,6,WD,Normal
942,11.92768062,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.21416,1069,No Feature,0,6,WD,Normal
845,11.81303006,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.044131,1070,No Feature,0,5,WD,Normal
1048,11.81303006,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.061059,1071,No Feature,0,6,WD,Normal
727,11.94470788,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.057235,1072,No Feature,0,5,WD,Normal
810,11.42409425,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.186034,1073,No Feature,0,8,WD,Normal
690,11.9797992,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.054403,1074,No Feature,0,7,WD,Normal
1240,12.17561344,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.19637,1075,No Feature,0,5,WD,Normal
800,12.29910751,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.054403,1076,No Feature,0,7,CWD,Normal
796,12.04355372,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.095467,1077,Shed,500,4,WD,Normal
1096,11.84078933,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,-0.005875,1078,No Feature,0,3,WD,Abnorml
848,11.95697006,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.345769,1079,No Feature,0,5,WD,Normal
990,11.74403719,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.297241,1080,No Feature,0,4,WD,Normal
1258,11.88448902,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.044131,1081,No Feature,0,10,COD,Abnorml
1040,11.79810441,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.044131,1082,No Feature,0,6,WD,Normal
1459,12.16525065,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,1083,No Feature,0,9,WD,Normal
1251,11.98292909,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.061059,1084,Shed,700,3,WD,Normal
691,12.14153412,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.220816,1085,No Feature,0,7,WD,Normal
936,11.89818787,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.278002,1086,No Feature,0,4,WD,Normal
546,11.33260191,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.054403,1087,No Feature,0,5,WD,Normal
1082,12.43718437,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.264137,1088,No Feature,0,5,WD,Normal
970,11.8313792,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,1089,No Feature,0,4,WD,Normal
1247,12.19095901,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,1090,No Feature,0,4,WD,Normal
0,11.43927892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1091,No Feature,0,6,WD,Normal
600,11.98292909,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.197232,1092,No Feature,0,3,WD,Normal
1181,11.82407989,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.057235,1093,No Feature,0,6,WD,Normal
864,11.8913619,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.087478,1094,No Feature,0,10,WD,Normal
936,11.76756768,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.061059,1095,No Feature,0,5,WD,Normal
1314,12.08069081,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.297241,1096,No Feature,0,3,WD,Normal
684,11.75194237,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,1097,No Feature,0,3,WD,Normal
1074,12.04355372,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,1098,No Feature,0,10,WD,Normal
672,11.75978554,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.054403,1099,No Feature,0,7,WD,Normal
1271,11.96400108,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.220816,1100,No Feature,0,4,COD,Abnorml
290,11.00209984,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.191123,1101,No Feature,0,1,WD,Normal
950,11.69107165,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.054403,1102,No Feature,0,7,WD,Normal
1010,11.81303006,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.057235,1103,No Feature,0,4,WD,Family
655,11.9797992,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0.011053,1104,No Feature,0,7,WD,Normal
630,11.57119437,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,1105,No Feature,0,4,WD,Normal
1463,12.69158046,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.534085,1106,No Feature,0,4,WD,Normal
910,12.10015642,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.345769,1107,No Feature,0,5,WD,Normal
868,12.52352588,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.542187,1108,No Feature,0,9,New,Partial
924,12.10625231,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,1109,No Feature,0,11,WD,Abnorml
1836,12.54254488,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.601852,1110,No Feature,0,3,WD,Normal
773,12.14419724,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,1111,No Feature,0,6,WD,Normal
803,12.23076526,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.037475,1112,No Feature,0,9,WD,Normal
816,11.7745202,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.032294,1113,No Feature,0,7,WD,Normal
1008,11.80931948,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.061059,1114,No Feature,0,5,WD,Normal
833,11.66992921,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.057235,1115,No Feature,0,8,WD,Normal
1734,12.66980666,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.546668,1116,No Feature,0,11,New,Partial
408,12.12323437,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,1117,No Feature,0,3,WD,Normal
894,11.77528973,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.061059,1118,No Feature,0,5,WD,Normal
533,11.8493977,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.055994,1119,No Feature,0,12,WD,Normal
1040,11.80335376,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.069686,1120,No Feature,0,7,WD,Normal
1012,11.681824,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,1121,No Feature,0,5,WD,Normal
1552,12.26857785,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.284658,1122,No Feature,0,7,New,Partial
672,11.62625415,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,1123,No Feature,0,10,COD,Abnorml
698,11.6784399,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.055994,1124,No Feature,0,6,WD,Normal
384,12.00701176,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,1125,No Feature,0,7,WD,Normal
1005,11.65268741,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,1126,No Feature,0,11,WD,Normal
1373,12.06681058,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,1127,No Feature,0,6,WD,Normal
1530,12.46458334,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.278002,1128,No Feature,0,11,WD,Family
847,12.27839331,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.19637,1129,No Feature,0,7,WD,Normal
936,11.8493977,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.362184,1130,No Feature,0,8,WD,Normal
1122,11.81303006,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.061059,1131,No Feature,0,12,WD,Normal
974,11.44571672,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.259072,1132,No Feature,0,9,Oth,Abnorml
1008,11.67419361,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.005846,1133,No Feature,0,5,WD,Normal
1128,12.3863087,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.297241,1134,No Feature,0,6,WD,Normal
916,12.03765399,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.19637,1135,No Feature,0,8,WD,Normal
960,11.53272809,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,1136,No Feature,0,5,WD,Normal
1032,11.68687877,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.054403,1137,No Feature,0,4,WD,Abnorml
780,11.45105006,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,1138,No Feature,0,5,WD,Normal
1567,12.18586994,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.027468,1139,No Feature,0,5,WD,Normal
915,11.87756858,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.054403,1140,No Feature,0,5,WD,Normal
952,11.84222921,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0.011053,1141,No Feature,0,6,COD,Abnorml
780,12.19349386,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.044131,1142,No Feature,0,10,WD,Normal
1466,12.95953852,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.618267,1143,No Feature,0,4,New,Partial
1006,11.28978191,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.03895,1144,No Feature,0,7,WD,Normal
672,11.28978191,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.197232,1145,No Feature,0,7,WD,Normal
1042,11.91170158,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,1146,No Feature,0,8,WD,Family
1298,12.10071213,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,1147,No Feature,0,5,WD,Normal
704,12.06968002,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.057235,1148,No Feature,0,7,WD,Normal
572,11.66907415,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,1149,No Feature,0,8,WD,Normal
650,11.87059991,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.044131,1150,No Feature,0,7,WD,Normal
932,11.72803684,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,1151,No Feature,0,11,WD,Normal
1466,11.91772368,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.054403,1152,No Feature,0,11,WD,Normal
1073,12.34583459,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.037475,1153,No Feature,0,7,WD,Abnorml
816,11.69940503,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,-0.050058,1154,No Feature,0,6,WD,Normal
864,12.21503239,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.034124,1155,No Feature,0,5,WD,Normal
1437,12.29225034,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.285759,1156,No Feature,0,7,WD,Normal
1219,12.10015642,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.027468,1157,No Feature,0,10,WD,Normal
1314,12.34583459,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,1158,No Feature,0,7,WD,Normal
1580,12.36788533,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,1159,No Feature,0,6,ConLD,Partial
901,12.1281111,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.037475,1160,No Feature,0,7,WD,Normal
855,11.8913619,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.220816,1161,No Feature,0,7,WD,Normal
1296,12.31940133,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.061059,1162,No Feature,0,11,WD,Normal
894,11.76756768,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.203888,1163,No Feature,0,5,WD,Normal
1198,11.59872694,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.278002,1164,No Feature,0,1,WD,Alloca
1360,12.17561344,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.285759,1165,No Feature,0,6,WD,Normal
1502,12.35952308,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,1166,No Feature,0,9,New,Partial
1694,12.41044104,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.19637,1167,No Feature,0,2,WD,Normal
959,12.06104687,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,1168,No Feature,0,2,WD,Normal
1127,12.36734079,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.057235,1169,No Feature,0,7,WD,Normal
