TotalBsmtSF,LogSalePrice,BsmtHasBath,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtCond_Fa,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtFinType1_ALQ,BsmtFinType1_GLQ,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtScore,Id,MiscVal,MoSold,MiscFeature_Gar2,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_New,SaleType_Oth,SaleCondition_AdjLand,SaleCondition_Partial,BsmtFinType1_Low,SaleType_LowCon,SaleCondition_Other
712,12.178187442040638,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.208953,795,500,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0
650,12.049418835484797,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.208953,796,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,11.874090314181814,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-0.049338,797,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,11.608235644774552,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.054403,798,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1926,13.091904169919621,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0.46503599999999995,799,0,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0
731,12.072541252905651,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0.21416000000000002,800,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,12.206072645530174,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0.36218399999999995,801,400,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1196,11.607326140391713,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.076342,802,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0
728,12.14950229404178,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0.27800199999999997,803,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1734,13.275827535915461,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.536635,804,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
936,11.678439903447801,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.069686,805,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1417,12.33569641332368,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.208953,806,0,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0
980,11.816726919301892,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,-0.05005800000000001,807,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1324,12.31716669303576,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0.103893,808,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024,11.982616545377663,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,-0.05671400000000001,809,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849,11.571194373094205,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-0.049338,810,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,12.106252310247962,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,-0.044131,811,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848,11.881034786534624,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0.36218399999999995,812,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0
540,10.932981961904135,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,-0.06192100000000001,813,54,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1442,11.969717200243734,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,-0.057235,814,500,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0
686,11.661345470088502,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-0.055993999999999995,815,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1649,12.323411137947407,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.208953,816,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,11.827736204810263,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.054403,817,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1568,12.509874099861838,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.290585,818,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010,11.951180395901384,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0.019710999999999992,819,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1358,12.319401330837177,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.345769,820,0,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0
798,12.117241431823558,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.208953,821,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,11.440354772135393,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,-0.100674,822,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847,12.323855681186558,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0.28055199999999997,823,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
778,11.845819880243557,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-0.049338,824,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1489,12.3570755190667,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0.28610399999999997,825,0,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2078,12.86099861326992,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.5340849999999999,826,0,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0
784,11.603679828238693,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,-0.044131,827,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1454,12.14950229404178,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.297241,828,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,12.128111104060462,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0.072408,829,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1
600,11.900905258737373,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.208953,830,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,12.01974306733868,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,-0.063891,831,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,11.925035115797062,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.208953,832,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941,12.375815420117268,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.290585,833,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1516,12.025749091398891,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,-0.057235,834,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1144,11.8490404949436,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,-0.063891,835,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1067,11.759785542901755,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.203888,836,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1559,11.941455846009388,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,-0.063891,837,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0
483,11.512925464970229,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.061058999999999995,838,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1099,11.877568578558138,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.208953,839,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,11.779128505744886,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.054403,840,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
672,11.84939770159144,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.054403,841,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
650,11.967180737247824,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-0.049338,842,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127,12.071969661006694,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0.007708,843,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800,11.856515169360305,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-0.049338,844,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,11.94405831982697,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.005845999999999995,845,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1390,12.049418835484797,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0.285759,846,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740,12.269047444691562,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0.21416000000000002,847,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,11.801856756822442,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,-0.07364200000000001,848,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0
907,12.388394202324129,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-0.049338,849,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,12.138863895836725,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-0.049338,850,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848,11.786762130599957,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0.27800199999999997,851,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1273,12.2783933071098,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0.28055199999999997,852,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,12.007621706806335,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,-0.057235,853,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127,11.970350312009105,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0.014363999999999995,854,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1763,12.043553716032399,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0.011053,855,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1040,11.751942365440728,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,-0.044131,856,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,11.898187865760873,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0.4393349999999999,857,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,12.066810578196666,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.208953,858,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090,11.931635799828413,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.208953,859,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1054,12.429216196844383,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,-0.005875,860,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0
912,12.154516158615772,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-0.049338,861,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1039,11.786762130599957,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,-0.005875,862,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1040,11.931635799828413,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.297241,863,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1148,11.794337924408413,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.061058999999999995,864,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1372,12.431533509799543,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0.46503599999999995,865,0,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1002,11.908340237224891,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.061058999999999995,866,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1638,12.424806488355683,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0.19637,867,0,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1040,11.76756768334381,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,-0.044131,868,400,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,12.037653993905211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,869,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,12.371587084007746,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.290585,870,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,11.603679828238693,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-0.049338,871,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804,12.20856952572876,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.297241,872,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,11.661345470088502,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,-0.06192100000000001,873,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,11.79810440720389,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,-0.057235,874,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0
676,11.104957226643945,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-0.049338,875,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1184,12.623061104072981,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0.28465799999999997,876,0,8,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1064,11.792449349720545,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0.027468,877,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1462,12.765688433465597,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.5466679999999999,878,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1109,11.904967552746252,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,-0.05671400000000001,879,400,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0
864,11.824079893607152,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,-0.044131,880,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090,11.964001084330445,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0.547394,881,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1156,12.141534124392603,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.243789,882,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
808,12.089538829274222,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.208953,883,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795,11.682668239557323,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,-0.189882,884,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892,11.512925464970229,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.054403,885,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1698,12.703509032177148,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.5340849999999999,886,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1626,11.884489021402711,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.069686,887,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1
816,11.816726919301892,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-0.049338,888,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2217,12.498742259492994,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0.10461899999999999,889,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1505,11.915051671812877,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.061058999999999995,890,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
672,11.719126295554126,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.005845999999999995,891,2000,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0
918,12.058152515453552,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.069686,892,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1059,11.947949375319936,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0.032294,893,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1383,12.013700752882718,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.25241600000000003,894,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,11.685684782260491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,895,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
780,11.84939770159144,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.061058999999999995,896,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0
951,11.575900264131617,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,-0.037475,897,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,11.870271183889114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,898,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2330,13.323926946863102,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.6182669999999999,899,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0
912,11.813030057420567,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.054403,900,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0
858,11.608235644774552,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,-0.037475,901,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
992,11.938193200374572,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,-0.005875,902,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
783,12.100712129872347,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.208953,903,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1670,12.388394202324129,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.208953,904,0,8,0,0,0,0,0,0,0,1,0,0,1,0,0,0
876,11.740061037553975,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0.03895,905,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1056,11.759785542901755,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,-0.063891,906,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1623,12.449018824140563,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.290585,907,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017,12.429216196844383,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0.201056,908,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,11.782952602183288,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.184649,909,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0
742,12.066810578196666,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.208953,910,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,11.946654038351252,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,-0.057235,911,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1268,11.874090314181814,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0.28538399999999997,912,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,11.385092093460344,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,-0.057235,913,620,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1001,11.884489021402711,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.054403,914,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0
612,12.065274916913605,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0.28465799999999997,915,0,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0
546,11.225243392518447,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-0.049338,916,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,10.47194980911048,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,-0.07364200000000001,917,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1134,11.813030057420567,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,-0.037475,918,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1104,12.380025952653611,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.5084989999999999,919,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1184,12.081076155355488,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0.21416000000000002,920,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928,12.211060187041213,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0.36773599999999995,921,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1272,11.890676734510876,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,-0.044131,922,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1316,12.043494890772815,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.297241,923,0,10,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1604,12.170445467887022,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.181949,924,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1686,12.24288661865289,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.19723200000000002,925,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1126,12.072541252905651,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0.201577,926,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1181,12.560244459250788,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.208953,927,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,12.078239274020289,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.054403,928,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1753,12.373703486914124,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0.19637,929,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,12.310432660854417,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.208953,930,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1466,12.211060187041213,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0.28465799999999997,931,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925,11.67419361256635,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.061058999999999995,932,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1905,12.676076274775909,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.5421870000000001,933,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,12.154779351142624,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0.28465799999999997,934,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,12.396693005138824,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0.36218399999999995,935,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,11.288531131754366,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,-0.045489999999999996,936,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1176,12.127570417375216,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.290585,937,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,12.441144767709657,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.352425,938,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1391,12.38755635142507,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0.42957599999999996,939,0,8,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1032,12.406561506279576,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.005845999999999995,940,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1728,11.924372644755941,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0.014363999999999995,941,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
992,12.273731294003989,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0.21416000000000002,942,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,11.918390573078392,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0.36218399999999995,943,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1632,11.870599909242044,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,-0.06192100000000001,944,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
819,11.831379196088763,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0.032294,945,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1088,11.73526869611367,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.069686,946,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1144,11.870599909242044,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,-0.05671400000000001,947,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1616,12.506177237980511,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0.27800199999999997,948,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,12.167851432709975,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.317227,949,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1161,12.193493863323313,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,-0.044131,950,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,11.76756768334381,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,-0.044131,951,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,11.694413341015606,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.061058999999999995,952,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1
768,11.804848531679264,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0.27800199999999997,953,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
