Id,MSZoning,LotFrontage,LotArea,LotShape,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,RoofStyle,RoofMatl,Exterior1st,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscFeature,MoSold,SaleType,SaleCondition,SalePrice,BsmtHasBath
465,3,60.0,8430,3,4,5,2,0,2,5,5,79,1,1,6,1,3,4,1,2,4,3,5,1040,4,1,4,1040,0,0,1040,2,0,3,3,5,6,0,3,6,97,1,0,3,3,2,0,0,0,0,0,0,1,8,8,4,124000,0
466,4,0.0,3072,3,4,0,2,4,2,7,5,105,3,1,12,1,2,4,2,2,4,3,6,1375,0,1,4,1414,0,0,1414,2,0,2,2,6,6,1,5,1,90,0,2,5,5,2,144,20,0,0,0,0,1,5,8,4,178740,0
467,3,85.0,10628,3,4,12,2,0,2,7,5,71,0,5,9,2,3,2,1,4,1,1,2,1277,4,1,4,1277,0,0,1277,1,0,2,3,5,6,1,4,1,56,3,2,5,5,2,0,0,0,0,176,0,1,4,8,4,167000,1
468,3,79.0,9480,3,4,12,0,0,5,5,7,45,1,1,8,3,3,4,1,4,4,3,3,728,0,1,4,888,756,0,1644,1,1,3,2,7,6,2,2,1,30,3,1,5,5,2,168,0,0,0,0,0,1,6,8,4,146500,0
469,3,98.0,11428,0,4,16,2,0,2,8,5,107,1,1,12,3,2,4,2,2,4,3,6,1626,0,1,4,1634,0,0,1634,2,0,3,2,7,6,1,2,1,92,2,3,5,5,2,0,44,0,0,0,0,1,5,8,4,250000,0
470,3,76.0,9291,0,0,20,7,0,5,6,5,94,1,1,6,1,2,4,2,2,4,3,2,832,0,1,4,832,878,0,1710,2,1,3,2,7,6,0,3,1,79,2,2,5,5,2,144,70,0,0,0,0,1,6,8,4,187000,0
471,3,0.0,6820,0,0,22,2,4,2,8,5,86,1,1,6,2,2,4,2,2,4,0,2,1488,4,1,4,1502,0,0,1502,1,1,1,2,4,6,0,3,1,71,2,2,5,5,2,0,54,0,0,140,0,1,6,8,4,212000,1
472,3,92.0,11952,3,4,14,3,0,5,7,6,78,4,6,14,2,3,4,1,2,4,3,6,808,4,1,4,1161,808,0,1969,2,1,3,3,8,6,1,2,1,63,2,2,5,5,2,0,0,0,0,276,0,1,11,8,4,190000,0
473,4,35.0,3675,3,4,7,2,4,7,6,5,106,1,1,12,1,3,4,2,2,4,1,2,547,0,1,4,1072,0,0,1072,1,0,2,3,5,6,0,3,2,91,2,2,5,5,2,0,28,0,0,0,0,1,6,8,4,148000,1
474,3,110.0,14977,0,4,16,2,0,2,8,5,107,1,1,12,1,2,4,2,0,4,1,2,1976,0,1,4,1976,0,0,1976,2,0,2,2,7,6,1,0,1,92,2,3,5,5,2,250,63,0,0,0,0,1,7,6,5,440000,1
475,3,41.0,5330,3,4,22,2,4,2,8,5,101,1,1,5,2,2,4,2,2,4,0,2,1494,0,1,4,1652,0,0,1652,2,0,2,0,6,6,0,3,1,86,2,2,5,5,2,96,48,0,0,0,0,1,8,8,4,251000,1
476,3,80.0,8480,3,0,19,2,0,2,5,6,64,3,1,6,2,3,4,1,4,4,3,2,970,4,1,4,970,0,0,970,1,0,2,3,5,6,0,3,5,82,3,2,5,5,2,0,24,0,0,192,0,1,7,8,4,132500,1
477,3,75.0,13125,3,4,5,2,0,2,6,5,98,1,1,12,1,3,4,2,2,4,1,2,1478,0,1,4,1493,0,0,1493,2,0,3,2,7,6,1,5,1,83,0,2,5,5,2,140,39,0,0,0,0,1,4,8,4,208900,1
478,3,105.0,13693,3,4,16,2,0,5,9,5,107,3,1,12,1,0,4,2,2,4,0,6,2153,0,1,4,2069,574,0,2643,2,1,3,0,9,6,1,2,3,92,0,3,5,5,2,414,84,0,0,0,0,1,3,8,4,380000,0
479,3,79.0,10637,3,4,5,2,0,2,8,5,108,3,1,12,3,2,4,2,0,4,1,2,1705,0,1,4,1718,0,0,1718,2,0,3,2,7,6,1,2,1,93,2,3,5,5,2,208,44,0,0,0,0,1,9,8,4,297000,1
480,4,50.0,5925,3,4,17,2,0,2,4,7,40,3,1,11,0,3,4,0,1,4,3,5,907,4,1,4,1131,0,0,1131,1,0,2,3,7,6,0,3,5,81,3,2,5,5,2,0,72,0,0,0,0,1,3,8,2,89471,0
481,3,98.0,16033,0,2,16,2,0,2,9,5,105,3,1,12,1,2,4,2,0,4,1,2,1833,0,1,4,1850,0,0,1850,2,0,3,2,8,6,1,2,1,90,0,3,5,5,2,519,112,0,0,0,0,1,3,8,4,326000,1
482,3,72.0,11846,0,4,16,2,0,2,9,5,104,3,1,12,1,2,4,2,0,4,1,2,1792,0,1,4,1792,0,0,1792,2,0,2,0,6,6,1,2,1,89,0,3,5,5,2,206,49,0,0,0,0,1,8,8,4,374000,1
483,4,50.0,2500,3,0,17,2,0,5,7,8,19,1,1,11,2,2,4,2,4,4,3,0,910,0,1,4,916,910,0,1826,1,1,4,0,7,3,1,2,1,5,3,1,1,1,2,0,0,0,0,0,0,1,6,8,4,155000,1
484,4,32.0,4500,3,2,11,2,3,2,6,5,99,3,1,12,1,3,4,2,0,4,3,2,1216,0,1,4,1216,0,0,1216,2,0,2,3,5,6,0,3,1,84,3,2,5,5,2,0,125,0,0,0,0,1,5,8,4,164000,1
485,3,0.0,7758,0,0,19,2,0,2,5,7,63,1,1,6,2,3,2,1,4,4,3,0,999,2,1,4,999,0,0,999,1,0,3,2,6,6,0,3,5,49,3,1,5,5,2,0,132,0,0,0,0,1,3,8,4,132500,1
486,3,80.0,9600,3,4,12,2,0,2,5,7,51,1,1,8,2,2,4,1,4,4,3,0,1113,2,1,4,1113,0,0,1113,1,0,3,2,5,6,1,2,1,36,3,1,5,5,2,0,80,120,0,0,0,1,7,8,4,147000,0
487,3,79.0,10289,3,4,12,2,0,2,5,7,66,3,1,8,1,3,4,1,4,4,3,0,1073,4,1,4,1073,0,0,1073,1,1,3,3,6,6,0,3,1,51,2,2,5,5,2,0,0,0,0,0,0,1,6,8,4,156000,1
488,3,70.0,12243,0,4,14,2,0,2,5,6,72,1,1,9,2,3,4,1,2,4,0,0,1484,2,1,4,1484,0,0,1484,2,0,3,3,7,6,1,5,1,57,3,2,5,5,2,224,0,0,0,180,0,1,2,8,4,175000,0
489,3,60.0,10800,3,0,17,2,1,0,5,4,9,1,1,13,2,3,1,1,4,0,3,1,954,4,0,0,1766,648,0,2414,2,0,3,3,10,4,1,2,1,56,3,2,5,1,0,142,0,0,0,0,0,1,5,3,4,160000,0
490,4,21.0,1526,3,4,10,2,3,6,4,8,71,1,1,5,2,3,2,1,2,4,0,2,630,4,1,4,630,0,0,630,1,0,1,2,3,6,0,3,1,56,3,1,5,5,2,0,0,0,0,0,0,1,5,8,4,86000,1
491,4,0.0,2665,3,4,10,2,4,5,5,6,77,1,1,5,2,3,4,2,2,4,2,6,264,4,1,4,616,688,0,1304,1,1,3,3,4,6,1,2,3,62,0,1,5,5,2,141,24,0,0,0,0,1,6,8,4,115000,0
492,3,79.0,9490,3,4,12,0,0,0,6,7,44,1,1,13,2,3,4,1,4,4,3,1,806,4,1,0,958,620,0,1578,1,0,3,1,5,6,2,5,1,29,3,1,5,5,2,0,0,32,0,0,0,1,8,8,4,133000,1
493,3,105.0,15578,0,0,8,2,0,5,6,5,107,1,1,12,2,2,4,2,2,4,3,6,728,2,1,4,728,728,0,1456,2,1,3,3,8,6,0,3,1,92,2,2,5,5,2,0,0,0,0,0,0,1,5,6,5,172785,0
494,3,70.0,7931,3,4,12,2,0,2,5,6,61,1,1,3,2,3,4,1,4,4,3,1,1269,4,1,0,1269,0,0,1269,1,1,3,3,6,6,1,1,5,50,3,1,5,5,2,0,0,0,0,0,0,1,6,8,4,155000,0
495,4,50.0,5784,3,4,17,0,0,2,5,8,41,1,1,8,2,3,4,0,1,4,3,6,190,2,1,0,886,0,0,886,1,0,2,3,4,6,0,3,1,26,3,1,5,5,2,144,20,80,0,0,0,1,12,8,4,91300,0
496,0,60.0,7879,3,4,9,2,0,2,4,5,24,1,1,13,2,3,4,1,4,4,3,5,720,4,0,0,720,0,0,720,1,0,2,3,4,6,0,3,6,97,1,0,3,3,0,0,523,115,0,0,0,1,11,8,0,34900,0
497,3,0.0,12692,0,4,15,2,0,2,8,5,93,3,1,3,2,2,4,2,2,4,3,2,3200,0,1,4,3228,0,0,3228,3,0,4,2,10,6,1,2,1,78,2,2,5,5,2,264,75,291,0,0,0,1,5,8,4,430000,1
498,3,60.0,9120,3,4,3,2,0,0,7,6,29,1,1,13,2,3,2,2,4,4,3,5,1026,0,1,4,1133,687,0,1820,2,0,4,3,8,6,0,3,5,13,3,1,5,5,0,0,100,0,0,0,0,1,6,8,4,184000,1
499,3,65.0,7800,3,4,19,2,0,2,5,7,68,3,1,6,1,3,4,2,4,4,3,0,864,0,1,4,899,0,0,899,1,0,3,2,5,6,0,3,1,53,0,1,5,5,2,64,0,0,0,0,0,1,6,8,4,130000,0
500,3,70.0,7535,0,4,12,2,0,2,5,7,59,1,1,8,2,3,4,1,4,4,3,1,912,1,1,4,912,0,0,912,1,0,2,3,5,6,0,3,1,44,0,1,5,5,2,12,285,0,0,0,0,3,6,8,4,120000,1
501,4,21.0,1890,3,4,2,2,3,5,6,5,74,1,1,6,1,3,4,1,4,4,3,1,672,4,1,4,672,546,0,1218,1,1,3,3,7,6,0,3,5,59,3,1,5,5,2,144,28,0,0,0,0,1,5,8,4,113000,0
502,1,75.0,9803,3,4,21,2,0,5,7,5,106,1,1,12,2,2,4,2,2,4,3,2,866,2,1,4,866,902,0,1768,2,1,3,2,7,6,0,3,1,91,2,2,5,5,2,0,108,0,0,0,0,1,2,8,4,226700,0
503,3,70.0,9170,3,0,7,1,0,2,5,7,66,3,1,8,2,3,4,1,4,4,3,0,1214,0,1,4,1214,0,0,1214,1,0,2,3,6,6,0,3,5,51,3,2,1,1,2,0,0,184,0,0,0,3,4,8,4,140000,1
504,3,100.0,15602,0,4,6,2,0,2,7,8,60,1,1,3,2,3,4,1,4,4,3,0,1501,4,1,4,1801,0,0,1801,2,0,1,3,6,6,2,5,1,45,0,2,5,5,2,0,54,0,0,161,0,1,3,8,4,289000,1
505,3,24.0,2308,3,4,13,2,4,5,6,5,75,1,1,9,2,3,4,1,4,4,3,0,855,4,1,4,855,467,0,1322,2,1,3,3,6,6,1,1,1,60,3,2,5,5,2,260,0,0,0,0,0,1,6,8,4,147000,1
506,4,60.0,7596,3,4,17,0,2,5,5,5,53,3,1,13,1,3,4,1,4,4,3,6,960,2,1,4,960,1000,0,1960,2,0,4,3,10,6,0,3,5,38,3,2,5,5,0,0,0,0,0,0,0,1,7,0,4,124500,0
507,3,80.0,9554,0,4,20,2,0,5,8,5,94,1,1,12,1,2,4,2,2,4,3,2,777,0,1,4,1065,846,0,1911,2,1,3,2,8,6,1,5,1,79,2,2,5,5,2,182,81,0,0,0,0,1,9,8,4,215000,0
508,1,75.0,7862,0,4,21,2,0,2,6,5,110,1,1,12,2,2,4,2,2,4,3,2,1218,0,1,4,1218,0,0,1218,2,0,2,2,4,6,0,3,1,95,0,2,5,5,2,0,102,0,0,0,0,1,9,6,5,208300,0
509,4,60.0,9600,3,4,17,2,0,5,7,9,32,2,1,8,2,3,0,0,4,4,3,5,689,0,1,4,689,689,0,1378,2,0,3,2,7,6,1,2,5,16,3,2,5,5,0,0,0,116,0,0,0,1,10,8,4,161000,0
510,3,80.0,9600,3,0,12,2,0,2,5,6,60,1,1,8,1,3,4,1,4,4,3,0,1041,0,1,4,1041,0,0,1041,1,0,3,3,6,6,0,3,1,45,2,1,5,5,2,224,88,0,0,0,0,1,7,8,4,124500,1
511,3,75.0,14559,3,4,12,2,0,2,5,7,52,3,1,13,0,2,4,1,4,4,3,1,1008,0,1,4,1363,0,0,1363,1,0,2,3,6,2,2,5,4,37,3,1,5,5,2,324,42,0,0,168,0,3,6,8,4,164900,1
512,3,40.0,6792,0,4,16,2,4,2,7,5,106,1,1,12,3,2,4,2,2,4,3,6,1368,0,1,4,1368,0,0,1368,2,0,2,2,6,6,1,2,1,91,2,2,5,5,2,132,35,0,0,0,0,1,3,6,5,202665,0
513,3,70.0,9100,3,0,12,1,0,2,5,5,59,1,1,12,2,3,4,1,4,4,3,1,864,4,1,4,864,0,0,864,1,0,3,3,5,6,0,3,5,50,3,2,5,5,2,0,0,0,0,0,0,1,7,8,4,129900,1
514,3,71.0,9187,3,0,11,2,0,2,6,5,84,1,1,12,2,3,2,2,4,4,3,0,1084,4,1,4,1080,0,0,1080,1,1,3,3,5,6,0,3,1,69,3,2,5,5,2,120,0,158,0,0,0,1,6,8,4,134000,0
515,3,55.0,10594,3,4,6,2,0,1,5,5,30,1,1,13,2,3,4,0,4,4,3,6,768,1,0,4,789,0,0,789,1,0,2,3,5,6,0,3,5,14,3,1,4,4,2,0,0,112,0,0,0,1,6,8,4,96500,0
516,3,94.0,12220,3,4,16,2,0,2,10,5,110,3,1,5,1,0,4,1,0,4,3,2,2006,0,1,4,2020,0,0,2020,2,1,3,0,9,6,1,2,1,95,0,3,5,5,2,156,54,0,0,0,0,1,9,6,5,402861,1
517,3,0.0,10448,0,0,14,2,0,7,6,6,73,1,1,6,1,3,4,1,4,4,3,6,689,4,1,4,1378,741,0,2119,2,1,3,3,7,6,1,5,1,58,2,2,5,5,2,0,104,0,0,0,0,1,8,0,0,158000,0
518,3,79.0,10208,0,4,15,2,0,5,7,5,97,1,1,12,1,2,4,2,2,4,3,6,1264,0,1,4,1277,1067,0,2344,2,1,3,2,7,6,1,5,1,82,2,3,5,5,2,220,0,0,0,0,0,1,7,8,4,265000,0
519,3,0.0,9531,0,1,5,2,0,5,6,5,99,1,1,12,2,3,4,2,2,4,2,2,794,0,1,4,882,914,0,1796,2,1,3,3,7,6,0,3,1,84,2,2,5,5,2,0,36,0,0,0,0,1,5,8,4,211000,1
520,3,53.0,10918,3,4,6,2,0,5,7,9,30,2,1,8,2,2,4,0,2,4,3,6,1276,0,1,4,1276,804,0,2080,1,1,3,2,9,6,2,2,5,14,3,1,5,5,2,0,0,0,0,145,0,1,6,8,4,234000,0
521,3,60.0,10800,3,4,17,2,1,5,4,7,9,1,1,8,2,3,4,0,3,2,4,4,0,4,0,0,694,600,0,1294,2,0,3,3,7,6,0,3,6,97,1,0,3,3,0,220,114,210,0,0,0,1,8,8,4,106250,0
522,3,90.0,11988,0,0,12,1,0,2,6,6,58,1,1,12,2,3,4,1,4,4,3,5,1244,0,1,0,1244,0,0,1244,1,1,3,3,6,6,2,2,1,43,3,1,5,5,2,0,40,0,0,0,0,1,5,8,4,150000,0
523,4,50.0,5000,3,0,3,1,0,0,6,7,48,1,1,5,2,3,2,1,4,4,3,0,1004,0,1,4,1004,660,0,1664,2,0,3,3,7,6,2,2,5,36,3,2,5,5,2,0,24,36,0,0,0,1,10,8,4,159000,0
524,3,130.0,40094,0,4,7,4,0,5,10,5,108,3,1,5,3,0,4,2,0,4,1,2,3138,0,1,4,3138,1538,0,4676,3,1,3,0,11,6,1,2,3,93,0,3,5,5,2,208,406,0,0,0,0,1,10,6,5,184750,1
525,3,95.0,11787,0,4,15,2,0,5,7,5,97,1,1,12,1,2,4,2,2,4,3,2,1379,0,1,4,1383,1015,0,2398,2,1,3,2,8,6,1,5,1,82,0,3,5,5,2,239,60,0,0,0,0,1,8,8,4,315750,1
526,1,62.0,7500,3,4,21,2,0,2,7,5,106,1,1,12,2,2,4,2,2,4,3,6,1257,0,1,4,1266,0,0,1266,2,0,3,2,6,6,1,5,1,91,3,2,5,5,2,38,144,0,0,0,0,1,4,8,4,176000,0
527,3,70.0,13300,3,4,12,2,0,2,5,7,57,3,1,13,2,3,4,1,2,4,3,5,928,4,1,4,928,0,0,928,1,0,2,3,4,6,0,3,1,42,3,1,5,5,2,261,0,156,0,0,0,1,6,8,4,132000,0
528,3,67.0,14948,0,4,16,2,0,5,9,5,109,3,1,12,3,0,4,2,0,4,0,2,1452,0,1,4,1476,1237,0,2713,2,1,3,0,11,6,1,2,1,94,0,3,5,5,2,126,66,0,0,0,0,1,11,6,5,446261,1
529,3,58.0,9098,0,4,7,2,0,2,4,7,24,1,1,13,2,3,4,0,4,4,2,0,528,0,1,4,605,0,0,605,1,0,2,3,5,6,0,3,6,97,1,0,3,3,0,0,0,144,0,0,0,1,7,8,4,86000,1
530,3,0.0,32668,0,1,6,2,0,2,6,3,58,3,1,13,2,2,4,2,4,4,3,5,2035,4,1,4,2515,0,0,2515,3,0,4,3,9,0,2,5,1,61,2,2,5,5,2,0,0,200,0,0,0,1,3,8,2,200624,1
531,3,85.0,10200,3,4,23,2,0,7,6,5,89,1,1,6,1,2,4,1,2,4,0,2,1461,0,1,4,1509,0,0,1509,2,0,3,2,5,6,1,1,1,74,2,2,5,5,2,224,0,0,0,0,0,1,8,8,0,175000,1
532,4,60.0,6155,0,3,3,8,0,5,6,8,24,1,1,13,2,3,4,0,1,0,2,6,611,0,1,4,751,611,0,1362,2,0,3,3,6,6,0,3,5,8,0,2,5,1,2,0,0,84,0,0,0,1,6,8,4,128000,0
533,3,60.0,7200,3,4,12,2,0,2,5,7,56,1,1,12,2,3,4,3,3,2,4,4,0,0,1,4,827,0,0,827,1,0,2,3,5,4,1,4,5,53,3,1,5,5,2,0,0,0,0,0,0,1,4,8,4,107500,0
534,3,50.0,5000,3,4,3,2,0,2,1,3,47,1,1,12,2,1,1,3,3,2,4,4,0,1,0,1,334,0,0,334,1,0,1,1,2,6,0,3,6,97,1,0,3,3,0,0,0,0,0,0,0,1,1,8,4,39300,0
535,3,74.0,9056,0,4,8,2,0,5,8,5,105,1,1,12,2,2,4,2,0,1,0,6,707,0,1,4,707,707,0,1414,2,1,3,2,6,6,1,2,1,90,0,2,5,5,2,100,35,0,0,0,0,1,10,8,4,178000,0
536,3,70.0,7000,3,4,7,2,1,5,5,7,14,1,1,8,2,3,4,1,2,4,1,2,1117,4,1,4,820,527,0,1347,1,0,3,3,5,6,0,3,6,97,1,0,3,3,0,85,0,148,0,0,0,1,1,8,4,107500,1
537,3,57.0,8924,0,1,5,2,0,5,7,5,99,1,1,12,2,3,4,2,2,4,0,6,880,0,1,4,880,844,0,1724,2,1,3,2,8,6,0,3,1,84,0,2,5,5,2,120,155,0,0,0,0,1,7,8,4,188000,0
538,3,0.0,12735,0,2,12,2,0,2,4,5,73,3,1,8,2,3,4,1,4,4,3,1,864,4,1,4,864,0,0,864,1,0,3,3,5,6,0,3,5,66,3,2,5,5,2,216,0,0,0,0,0,1,4,0,4,111250,0
539,3,0.0,11553,0,4,19,2,0,2,5,5,69,3,1,9,1,3,4,1,4,4,3,1,1051,4,1,4,1159,0,0,1159,1,1,3,3,7,6,1,1,1,54,3,1,5,5,2,466,0,0,0,0,0,1,7,8,4,158000,0
540,3,0.0,11423,3,4,5,2,0,2,8,5,102,1,1,12,1,2,4,2,2,4,0,2,1581,0,1,4,1601,0,0,1601,2,0,3,2,6,6,1,5,1,87,2,2,5,5,2,180,0,0,0,0,0,3,5,8,4,272000,1
541,3,85.0,14601,3,4,23,2,0,2,9,5,107,3,1,12,1,0,4,2,0,4,0,2,1838,0,1,4,1838,0,0,1838,2,0,2,0,8,6,1,2,1,92,0,3,5,5,2,270,68,0,0,0,0,1,3,8,4,315000,1
542,3,0.0,11000,3,2,15,2,0,5,8,5,101,1,1,12,1,2,4,2,2,4,3,6,969,0,1,4,997,1288,0,2285,2,1,4,2,8,6,1,5,3,86,0,3,5,5,2,0,56,0,0,0,0,1,6,8,4,248000,0
543,3,78.0,10140,3,4,14,6,0,2,7,5,99,3,1,12,2,2,4,2,0,4,3,3,1650,0,1,4,1680,0,0,1680,2,0,3,2,7,0,1,5,1,84,0,2,5,5,2,78,73,0,0,0,0,1,6,8,4,213250,1
544,2,34.0,4058,3,4,12,2,4,6,7,5,99,1,1,8,1,3,4,2,2,4,0,2,723,0,1,4,767,0,0,767,1,0,1,3,4,6,0,3,1,84,0,1,5,5,2,120,40,0,0,0,0,1,6,8,4,133000,1
545,3,58.0,17104,0,4,8,2,0,5,7,5,107,1,1,12,2,2,4,2,2,1,0,2,654,0,1,4,664,832,0,1496,2,1,3,2,7,6,1,2,1,92,2,2,5,5,2,100,24,0,0,0,0,1,9,6,5,179665,1
546,3,0.0,13837,0,0,14,2,0,0,7,5,89,1,1,6,1,2,2,2,2,1,3,2,1204,2,1,4,1377,806,0,2183,2,1,4,2,9,6,0,3,1,74,3,3,5,5,2,0,0,0,0,0,0,1,2,8,4,229000,0
547,3,70.0,8737,0,4,3,2,0,0,6,7,27,1,1,3,2,3,4,0,2,4,3,5,1065,0,1,0,915,720,0,1635,1,1,3,3,6,6,1,2,5,36,3,2,5,5,2,0,38,0,144,0,0,1,5,8,4,210000,0
548,3,54.0,7244,3,4,11,2,0,6,5,7,71,1,1,12,2,3,2,1,2,4,0,0,768,0,1,4,768,0,0,768,1,0,2,3,5,6,0,3,5,73,3,2,5,5,2,104,0,0,0,0,0,1,4,8,4,129500,1
549,4,49.0,8235,0,4,17,1,0,2,5,7,56,1,1,8,2,3,2,1,4,4,3,3,825,4,1,4,825,0,0,825,1,0,2,3,4,6,0,3,5,49,2,2,5,5,2,140,50,0,0,0,0,1,6,8,4,125000,1
550,1,75.0,9375,3,4,21,2,0,5,7,5,104,1,1,12,2,2,4,2,2,4,3,6,912,0,1,4,912,1182,0,2094,2,1,4,2,8,6,1,2,3,89,0,2,5,5,2,182,182,0,0,0,0,1,11,8,4,263000,0
551,3,53.0,4043,3,4,13,2,4,2,6,6,78,1,1,9,2,3,4,1,2,4,3,0,1069,4,1,4,1069,0,0,1069,2,0,2,3,4,6,0,3,1,63,2,2,5,5,2,0,55,0,0,200,0,1,10,0,0,140000,0
552,4,50.0,6000,3,4,17,2,0,2,5,6,58,3,1,3,2,3,4,1,4,4,3,5,928,2,1,0,928,0,0,928,1,0,3,3,5,6,0,3,1,43,0,1,5,5,2,0,0,0,0,0,0,1,6,8,4,112500,0
553,3,87.0,11146,0,4,16,2,0,2,8,5,107,1,1,12,3,2,4,2,0,4,0,6,1709,0,1,4,1717,0,0,1717,2,0,3,2,7,6,1,2,1,92,2,3,5,5,2,169,39,0,0,0,0,1,7,8,4,255500,0
554,3,67.0,8777,3,4,7,1,0,2,4,5,50,1,1,12,2,3,4,1,3,2,4,4,0,0,1,4,1126,0,0,1126,2,0,2,2,5,6,0,3,5,88,0,2,5,5,0,0,96,0,0,0,0,1,5,8,4,108000,0
555,3,85.0,10625,3,4,16,2,0,5,7,5,104,1,1,12,1,2,4,2,2,4,3,2,998,0,1,4,1006,1040,0,2046,2,1,3,2,8,6,1,2,3,89,2,3,5,5,2,320,62,0,0,0,0,1,8,8,4,284000,1
556,4,58.0,6380,3,4,3,2,0,1,5,6,26,1,1,8,2,3,4,0,4,0,3,6,993,4,1,0,1048,0,0,1048,1,0,2,3,5,6,1,2,5,10,3,1,5,5,2,0,0,116,0,0,0,1,8,8,4,113000,0
557,3,69.0,14850,0,4,12,2,0,2,5,5,58,1,1,13,2,3,4,1,4,4,3,5,1092,4,1,0,1092,0,0,1092,1,0,2,3,6,6,1,5,1,43,0,1,5,5,2,268,0,0,0,122,0,1,5,8,4,141000,1
558,0,60.0,11040,3,4,9,2,0,0,4,6,24,1,1,8,2,3,4,1,4,4,3,5,637,2,1,4,897,439,0,1336,1,1,3,3,7,6,0,3,4,80,3,1,5,5,2,0,47,120,0,0,0,1,9,0,4,108000,0
559,3,57.0,21872,1,2,8,2,0,5,7,5,97,1,1,6,2,3,4,2,2,4,1,2,729,0,1,4,729,717,0,1446,2,1,3,3,6,6,1,5,1,82,3,2,5,5,2,264,22,0,0,0,0,1,8,8,4,175000,1
560,3,0.0,3196,3,4,0,2,4,2,7,5,104,1,1,12,1,2,4,2,2,4,1,6,1374,0,1,4,1557,0,0,1557,2,0,2,2,7,6,1,5,1,89,0,2,5,5,2,143,20,0,0,0,0,1,10,8,4,234000,0
561,3,0.0,11341,0,4,19,2,0,2,5,6,58,3,1,13,1,3,4,1,2,4,3,0,1392,4,1,4,1392,0,0,1392,1,1,3,3,5,4,1,2,5,43,3,2,5,5,2,0,0,0,0,95,0,1,5,8,4,121500,1
562,3,77.0,10010,3,4,11,2,0,2,5,5,75,1,1,6,2,3,4,1,2,4,0,0,1389,2,1,4,1389,0,0,1389,1,0,2,3,6,6,1,5,1,61,2,2,5,5,2,240,38,0,0,0,0,1,4,8,4,170000,1
563,3,63.0,13907,3,4,7,2,0,2,5,6,43,1,1,14,2,3,4,1,4,4,3,1,996,0,1,4,996,0,0,996,1,0,3,3,6,6,1,2,6,97,1,0,3,3,2,144,0,0,0,0,0,1,7,8,4,108000,1
564,3,66.0,21780,3,4,7,2,0,0,6,7,22,1,1,13,2,3,4,0,2,4,2,6,1163,0,1,4,1163,511,0,1674,2,0,4,3,8,6,1,2,5,41,0,2,5,5,0,72,36,0,0,144,0,1,7,8,4,185000,0
565,3,0.0,13346,0,1,15,2,0,5,7,5,93,1,1,6,2,2,4,2,2,4,3,2,1095,0,1,4,1166,1129,0,2295,2,1,4,2,9,6,1,5,1,78,2,2,5,5,2,0,40,0,0,0,0,1,7,8,4,268000,1
566,3,66.0,6858,3,0,18,2,0,5,6,4,19,1,1,13,2,3,4,2,2,4,3,6,806,4,0,1,841,806,0,1647,1,1,4,1,6,6,0,3,5,8,3,1,5,5,2,0,66,136,0,0,0,1,5,8,4,128000,1
567,3,77.0,11198,0,4,22,2,0,5,9,5,106,3,1,12,1,2,4,2,2,1,3,6,1122,0,1,4,1134,1370,0,2504,2,1,4,0,11,6,1,2,3,91,0,3,5,5,2,144,39,0,0,0,0,1,6,8,4,325000,0
568,3,70.0,10171,0,4,16,2,0,2,7,5,105,1,1,12,1,2,4,2,2,4,3,2,1517,0,1,4,1535,0,0,1535,2,0,3,2,7,6,0,3,1,90,2,2,5,5,2,0,0,0,0,0,0,1,3,8,4,214000,0
569,3,79.0,12327,0,4,20,2,0,0,8,8,84,1,1,13,2,2,4,1,2,4,1,2,1496,0,1,4,1496,636,0,2132,1,1,1,2,5,3,1,2,3,69,0,2,2,5,2,349,40,0,0,0,0,1,9,8,4,316600,1
570,3,0.0,7032,0,0,12,2,2,6,5,5,80,1,1,8,2,3,4,1,2,4,1,2,943,4,1,4,943,0,0,943,1,0,2,3,4,6,2,5,5,65,3,2,5,5,2,42,0,0,0,0,0,1,12,8,4,135960,1
571,3,74.0,13101,0,4,12,2,2,2,5,5,66,1,1,6,1,3,4,1,4,4,3,3,1728,4,1,4,1728,0,0,1728,2,0,6,3,10,6,0,3,5,73,3,2,5,5,2,0,0,0,0,0,0,1,11,8,4,142600,0
572,3,60.0,7332,3,4,12,2,0,2,6,6,60,1,1,14,1,3,4,1,4,4,3,1,864,0,1,4,864,0,0,864,1,0,2,2,4,6,0,3,1,45,3,1,5,5,2,168,0,0,0,0,0,1,10,8,0,120000,1
573,3,83.0,13159,0,0,23,2,0,5,7,5,110,1,1,12,2,3,4,2,0,4,0,6,846,2,1,4,846,846,0,1692,2,1,3,2,6,6,0,3,1,95,2,2,5,5,2,208,114,0,0,0,0,1,7,6,5,224500,0
